date,symbol,open,high,low,close,volume
2025-01-21,BAC,46.6200,47.1500,46.5400,46.6600,52089087
2025-01-21,BALL,54.4850,55.4000,54.3700,55.0400,2113032
2025-01-21,BAX,31.2100,31.6000,31.1100,31.4800,6291089
2025-01-21,BBY,82.1650,84.6200,82.1650,84.5300,2713743
2025-01-21,BDX,238.1600,241.2699,238.1600,240.3700,1918030
2025-01-21,BG,78.7400,79.6200,78.3400,78.6300,1601270
2025-01-21,BIIB,141.0000,142.0900,140.5900,140.9800,1183497
2025-01-21,BK,83.5000,85.0000,83.3400,84.9300,4830082
2025-01-21,BKNG,4925.4500,4934.6200,4615.0000,4686.4100,406126
2025-01-21,BKR,46.6900,47.0750,45.8200,47.0400,9639294
2025-01-21,BLDR,166.8700,169.3400,164.9000,166.1800,1735970
2025-01-21,BLK,1009.9900,1021.3700,998.2710,1006.6000,675414
2025-01-21,BMY,56.6250,57.6800,56.5500,57.0400,9113241
2025-01-21,BR,232.6700,234.1975,231.6500,233.5500,465141
2025-01-21,BRO,106.0550,106.7400,105.6200,105.6900,1841209
2025-01-21,BSX,100.5550,101.1350,99.7700,100.9100,6010213
2025-01-21,BX,181.7000,182.8700,180.7900,181.5200,3221246
2025-01-21,BXP,73.8750,74.5200,73.4500,74.0400,961520
2025-01-21,C,80.4400,81.8450,79.9204,81.6700,21297409
2025-01-21,CAG,25.8200,26.0900,25.5700,25.7000,6584962
2025-01-21,CAH,127.0300,127.8900,126.5100,127.8300,1588993
2025-01-21,CARR,70.4700,70.9000,70.2000,70.5500,7455779
2025-01-21,CAT,391.0000,402.5800,390.8000,398.3600,3144508
2025-01-21,CB,269.9900,272.7900,268.0200,268.8600,1930838
2025-01-21,CBOE,195.5000,197.3600,193.5600,197.1700,801266
2025-01-21,CBRE,138.5000,141.1300,138.5000,140.9400,2028002
2025-01-21,CCI,91.5000,92.7100,90.5700,90.7000,4255083
2025-01-21,CCL,26.4400,26.7700,25.5300,25.6000,30257361
2025-01-21,CDNS,307.2800,311.5800,304.3900,310.9700,1769856
2025-01-21,CDW,189.8900,192.5400,189.1000,191.5900,910373
2025-01-21,CEG,326.0000,330.3399,318.3300,323.6400,4032296
2025-01-21,CF,95.5000,96.0300,92.1921,93.6600,2627350
2025-01-21,CFG,48.0800,48.6900,47.8200,48.3100,4295442
2025-01-21,CHD,106.9500,107.4700,106.0800,106.6600,1229954
2025-01-21,CHRW,103.9100,105.4900,103.6600,105.3900,840462
2025-01-21,CHTR,349.6600,354.1400,349.4600,350.5600,1050399
2025-01-21,CI,283.9900,288.6000,283.0000,288.5900,1634384
2025-01-21,CINF,141.1600,142.4300,138.1750,140.1300,823654
2025-01-21,CL,88.5200,89.4300,87.8500,88.2300,5048133
2025-01-21,CLX,160.9600,162.1000,159.3200,159.9900,1560639
2025-01-21,CMCSA,33.3131,33.9234,33.2767,33.6682,23197571
2025-01-21,CME,232.8900,234.2799,230.1900,232.2500,2041375
2025-01-21,CMG,57.7250,57.8400,56.0550,56.2000,13868763
2025-01-21,CMI,368.2800,369.6800,365.6400,367.1700,1038933
2025-01-21,CMS,68.6700,68.9400,68.2000,68.3000,1786001
2025-01-21,CNC,62.7900,63.7500,62.2700,63.6600,4760154
2025-01-21,CNP,32.7500,33.1200,32.6900,33.0600,4466389
2025-01-21,COF,191.4200,194.1400,191.0000,193.2100,4203668
2025-01-21,COIN,298.5200,303.0999,273.6200,294.1900,12912361
2025-01-21,COO,93.5300,95.8100,93.5100,95.3500,1674826
2025-01-21,COP,104.5617,105.7300,104.0368,104.2800,7144716
2025-01-21,COR,243.2150,245.3600,242.4800,245.0700,1207423
2025-01-21,COST,945.2500,956.5500,943.5000,947.7300,2042443
2025-01-21,CPAY,374.6500,376.3500,370.6900,375.6100,334666
2025-01-21,CPB,38.9800,39.4550,38.8800,39.0600,2551797
2025-01-21,CPRT,57.2300,57.5520,57.1200,57.4400,3807695
2025-01-21,CPT,113.6700,114.1000,111.7800,112.7700,861397
2025-01-21,CRL,165.3800,171.7500,165.0000,169.8100,1356639
2025-01-21,CRWD,360.8700,370.0000,358.3000,366.4100,2686011
2025-01-21,CSCO,60.4700,61.3300,60.2800,61.0300,18623768
2025-01-21,CSGP,74.4500,74.9900,73.9700,74.1600,2194298
2025-01-21,CSX,33.0200,33.2800,32.7750,33.2700,9344359
2025-01-21,CTAS,198.9600,202.3200,198.9600,201.2300,2237797
2025-01-21,CTRA,29.0400,29.1750,28.4600,29.1500,8687006
2025-01-21,CTSH,78.0300,78.8700,77.5450,78.4500,3385174
2025-01-21,CTVA,62.8600,63.1600,62.2200,63.1200,2146456
2025-01-21,CVS,52.9500,53.2700,52.2100,53.1500,9962467
2025-01-21,CVX,161.1500,161.4000,157.4900,158.2400,10131372
2025-01-21,CZR,34.3900,34.6150,33.8600,34.2300,5182881
2025-01-21,DAY,70.2200,70.5000,68.4700,69.5900,2383030
2025-01-21,DDOG,139.3150,140.8000,137.5400,138.4000,3347586
2025-01-21,DHR,239.6100,244.4900,239.0000,244.1100,2338322
2025-01-21,DRI,183.0000,187.8100,182.3750,186.4900,1839180
2025-01-21,DVA,167.7000,170.2900,167.0000,169.9700,494984
2025-01-21,ED,93.7950,94.9600,92.8900,93.2100,2761523
2025-01-21,GLW,50.0500,52.0300,50.0000,51.5500,7148366
2025-01-21,GOOG,200.5100,203.8400,199.4400,199.6300,19005232
2025-01-21,GOOGL,198.9850,202.2900,197.8700,198.0500,29971292
2025-01-21,KMX,79.5400,80.2600,78.4500,79.5000,1604250
2025-01-21,KO,62.9000,63.2300,62.3000,62.4200,19817068
2025-01-21,LNT,61.2400,61.9300,60.7700,61.0000,1552572
2025-01-21,MMM,145.5000,150.0000,145.0000,146.8900,11368492
2025-01-21,MO,52.0300,52.1800,51.1400,51.4700,8195412
2025-01-21,SCHW,78.8300,82.6000,78.1800,80.9300,22648615
2025-01-21,STZ,184.9200,184.9999,179.8650,183.0800,3960530
2025-01-21,T,22.2100,22.5400,22.2100,22.4900,36777555
2025-01-21,TECH,76.4900,78.8250,76.4050,78.7500,906228
2025-01-21,XYZ,88.0600,89.8400,87.6300,89.5000,4269116
2025-01-22,A,152.8300,153.7600,151.7200,152.6000,1730996
2025-01-22,AAPL,218.8000,223.1120,218.8000,222.8220,64416527
2025-01-22,ABBV,170.3000,170.8684,168.0600,169.2000,9464994
2025-01-22,ABNB,133.0000,135.0000,132.3400,132.5000,5028540
2025-01-22,ABT,114.1250,119.9400,113.5000,117.7800,13200904
2025-01-22,ACGL,94.9000,95.0050,93.0600,93.2100,1912466
2025-01-22,ACN,358.0000,360.1700,354.8350,359.1100,3155962
2025-01-22,ADBE,438.0000,439.7300,433.4300,437.3200,3391642
2025-01-22,ADI,221.4500,226.2200,221.1000,224.0800,2883331
2025-01-22,ADM,50.8600,50.9150,50.3100,50.5200,3053289
2025-01-22,ADP,297.7300,298.6800,296.2200,296.3600,1627991
2025-01-22,ADSK,297.4200,302.2100,297.0100,301.4500,1498497
2025-01-22,AEE,95.7652,96.0300,93.1100,93.3500,1158264
2025-01-22,AEP,97.5800,98.1300,96.8500,97.4900,3503993
2025-01-22,AES,11.6800,11.7100,11.0900,11.1300,17876116
2025-01-22,AFL,106.0500,106.3900,104.1200,104.3000,1915032
2025-01-22,AIG,75.6400,75.7900,74.7001,74.7500,2485062
2025-01-22,AIZ,208.8750,210.0700,206.6400,207.2200,387237
2025-01-22,AJG,296.9100,297.6600,293.3950,293.5000,1504749
2025-01-22,AKAM,94.8500,95.1300,93.2950,95.1100,1370021
2025-01-22,ALB,93.3200,93.5000,90.2100,90.2500,2427222
2025-01-22,ALGN,228.0000,237.2300,225.5600,232.1400,727517
2025-01-22,ALL,190.9350,191.8900,184.9000,185.2500,1856846
2025-01-22,ALLE,134.4750,135.2950,131.7300,132.1800,898842
2025-01-22,AMAT,196.8250,200.5500,195.3250,195.5100,7288595
2025-01-22,AMCR,46.0489,46.1433,45.6712,45.9073,2948279
2025-01-22,AMD,123.0800,125.6500,121.9120,123.7500,35023842
2025-01-22,AME,185.3850,189.0000,185.0000,188.7000,1832781
2025-01-22,AMGN,272.6600,275.0150,272.0693,273.4400,3518326
2025-01-22,AMP,557.4600,563.0900,556.2100,561.5300,511868
2025-01-22,AMT,188.5100,188.9700,183.6500,185.2900,2753713
2025-01-22,AMZN,232.0200,235.4400,231.1900,235.0100,41448217
2025-01-22,ANET,125.2000,131.1793,125.2000,129.8200,9751404
2025-01-22,AON,367.4300,370.7800,365.1500,367.3100,885309
2025-01-22,AOS,71.8850,72.0350,70.3600,70.9700,1701535
2025-01-22,APA,23.1700,23.8450,23.1200,23.3600,5795009
2025-01-22,APD,320.1700,320.6600,314.5600,316.9900,1621339
2025-01-22,APH,75.6500,78.2490,73.2204,77.8400,14384473
2025-01-22,APO,170.0000,171.3200,167.7000,168.9000,3202041
2025-01-22,APTV,65.1300,65.5600,62.7200,62.7300,5607840
2025-01-22,ARE,101.8500,102.1500,100.5600,100.6300,646596
2025-01-22,ATO,144.6600,145.5100,141.5071,141.6900,818196
2025-01-22,AVB,217.0800,217.7100,214.0100,214.4100,438228
2025-01-22,AVGO,246.7500,246.9900,240.6900,240.9100,29610501
2025-01-22,AVY,191.5900,192.4500,190.0500,190.5300,597323
2025-01-22,AWK,126.1600,126.8000,121.5000,121.6800,1289387
2025-01-22,AXON,607.9800,612.1400,602.7100,607.6000,362230
2025-01-22,AXP,318.0000,322.8200,317.6770,322.2500,2927409
2025-01-22,AZO,3276.5050,3331.7700,3276.5050,3326.0100,102854
2025-01-22,BA,175.3750,176.2300,173.8800,174.8000,5134446
2025-01-22,BAC,46.5750,46.7300,45.7600,45.7900,40296223
2025-01-22,BALL,54.6000,54.8700,54.2700,54.3300,2695265
2025-01-22,BAX,31.2700,32.2650,31.0900,31.8300,7346962
2025-01-22,BBY,83.0760,84.1600,83.0760,83.9200,1742835
2025-01-22,BDX,238.8300,239.9600,236.1100,237.9200,1346115
2025-01-22,BG,78.3200,78.8100,77.6400,77.9100,1254808
2025-01-22,BIIB,140.7500,143.1500,139.7100,142.7500,1083104
2025-01-22,BK,84.9700,85.8100,83.8700,84.3300,4289085
2025-01-22,BKNG,4681.5600,4704.5055,4595.9100,4619.2100,372921
2025-01-22,BKR,47.0400,47.0800,45.7250,45.8100,6904804
2025-01-22,BLDR,166.5350,166.9400,164.2700,165.7800,1470982
2025-01-22,BLK,1008.2300,1008.3200,992.8350,1000.8800,573432
2025-01-22,BMY,56.4900,57.3900,55.9500,57.0900,8439818
2025-01-22,BR,233.3500,236.0500,232.0600,234.9500,397047
2025-01-22,BRO,105.8450,106.0500,105.0300,105.1900,1262517
2025-01-22,BSX,100.9800,101.6462,100.1400,100.3100,8171033
2025-01-22,BX,181.8300,183.4400,179.4200,182.7700,3042582
2025-01-22,BXP,73.4700,73.6800,72.7100,72.7300,740590
2025-01-22,C,81.4800,82.2750,81.2300,81.6900,14725746
2025-01-22,CAG,25.6900,25.6900,25.1350,25.3100,5975804
2025-01-22,CAH,127.8500,129.3600,126.4100,128.7500,1627114
2025-01-22,CARR,70.5600,70.9300,69.9650,70.0300,5531239
2025-01-22,CAT,398.8250,400.4819,395.1110,397.6100,1994791
2025-01-22,CB,269.9250,271.9700,267.8750,268.3200,1799167
2025-01-22,CBOE,197.2000,198.5900,195.1600,197.7300,588463
2025-01-22,CBRE,141.2450,141.2450,138.9150,139.4400,2219892
2025-01-22,CCI,89.6743,90.2250,88.2000,88.4300,3213860
2025-01-22,CCL,25.8600,25.9200,25.1050,25.2500,16706291
2025-01-22,CDNS,313.8600,324.6000,313.7700,321.4900,1941980
2025-01-22,CDW,191.5500,194.8800,191.5400,194.3000,935115
2025-01-22,CEG,329.0000,336.4475,319.0000,332.4700,4576601
2025-01-22,CF,93.9500,95.3200,93.4200,93.5100,1941600
2025-01-22,CFG,48.1300,48.1500,46.9700,47.0300,4488273
2025-01-22,CHD,107.9500,108.0450,106.1872,106.7000,1474322
2025-01-22,CHRW,105.5900,106.9000,104.4750,105.2500,976072
2025-01-22,CHTR,350.3100,352.9800,345.2700,352.8000,921016
2025-01-22,CI,288.2300,290.7950,285.6850,289.0400,1383996
2025-01-22,CINF,141.1100,141.6400,137.8800,138.0100,775350
2025-01-22,CL,89.4600,89.6900,87.4100,87.5500,5323153
2025-01-22,CLX,161.0000,161.8700,158.7000,158.7300,920676
2025-01-22,CMCSA,33.5682,33.8778,33.2493,33.7958,23192323
2025-01-22,CME,232.0800,232.7300,230.8000,232.5300,1684734
2025-01-22,CMG,56.2000,56.3100,55.3000,55.9000,12755670
2025-01-22,CMI,367.6300,368.6800,363.8100,366.0000,1061672
2025-01-22,CMS,67.9500,68.0800,66.4200,66.6000,2536910
2025-01-22,CNC,63.2451,63.8300,62.1200,63.5300,3257501
2025-01-22,CNP,33.0300,33.0300,32.3800,32.4400,3884790
2025-01-22,COF,196.5000,202.1500,195.3430,200.9300,7313816
2025-01-22,COIN,290.4550,298.7999,286.2800,295.8500,6668857
2025-01-22,COO,95.3500,96.3300,94.6150,95.1800,1377712
2025-01-22,COP,104.2600,104.9900,102.9200,103.0600,4839050
2025-01-22,COR,244.2650,248.0400,243.1500,246.9600,1800585
2025-01-22,COST,951.2250,951.9400,939.2400,944.7000,2154991
2025-01-22,CPAY,373.6325,374.7829,371.2450,373.4100,334780
2025-01-22,CPB,38.8100,38.9100,38.2700,38.3000,2037459
2025-01-22,CPRT,57.3800,57.9950,57.2900,57.6600,2549501
2025-01-22,CPT,111.9250,112.0900,110.6100,110.9800,1066490
2025-01-22,CRL,168.5350,170.8300,166.8200,168.2200,952776
2025-01-22,CRWD,368.7600,381.4895,363.0000,377.9800,3608945
2025-01-22,CSCO,61.0400,61.7550,60.9900,61.6300,19436629
2025-01-22,CSGP,74.1600,75.0400,73.5100,74.0100,2098768
2025-01-22,CSX,33.2200,33.5000,33.0500,33.2400,13745499
2025-01-22,CTAS,201.2300,201.4500,198.9500,199.0200,1578125
2025-01-22,CTRA,29.2100,29.6850,28.9600,29.1800,6837662
2025-01-22,CTSH,78.3000,79.1050,77.8400,79.0500,2562426
2025-01-22,CTVA,62.9700,63.1700,62.4500,62.5100,2045093
2025-01-22,CVS,52.7500,53.5000,52.3400,52.9900,10672871
2025-01-22,CVX,157.6800,158.4400,156.2700,156.4100,7232227
2025-01-22,CZR,34.2100,34.2600,33.5100,33.7600,3406177
2025-01-22,DAY,69.4300,70.1700,69.0000,69.9000,1523606
2025-01-22,DDOG,139.9900,140.4000,138.5900,140.1200,3870564
2025-01-22,DHR,243.5000,246.2500,242.5000,244.1800,2050108
2025-01-22,DRI,187.6600,187.6600,184.9700,185.6500,1047048
2025-01-22,DVA,170.0600,170.8000,167.9900,168.4500,462432
2025-01-22,ED,92.8200,92.8700,90.6550,90.7700,1805432
2025-01-22,GLW,52.0500,54.3300,52.0200,54.0100,10469025
2025-01-22,GOOG,200.5500,202.1200,199.2000,200.0300,15477376
2025-01-22,GOOGL,199.0600,200.4800,197.5300,198.3700,26200617
2025-01-22,KMX,79.2050,79.5700,78.0600,78.2700,1747416
2025-01-22,KO,62.2800,62.2850,61.6600,61.7800,18191886
2025-01-22,LNT,60.6600,60.8350,59.0450,59.0900,1293655
2025-01-22,MMM,147.8800,152.0800,147.4100,149.1200,7077793
2025-01-22,MO,51.3400,51.5400,50.6100,50.8100,7840265
2025-01-22,SCHW,81.0700,81.7300,79.9850,80.6000,9767265
2025-01-22,STZ,183.4300,183.4500,178.3700,178.9600,2237801
2025-01-22,T,22.3800,22.4750,22.0200,22.3200,31676416
2025-01-22,TECH,78.1900,79.1400,77.3300,78.7100,1176011
2025-01-22,XYZ,90.2000,90.5600,87.2800,87.4800,6010013
2025-01-23,A,152.9550,152.9550,148.1800,152.4500,1332235
2025-01-23,AAPL,223.7280,226.0080,221.2990,222.6520,60507186
2025-01-23,ABBV,170.2650,170.6900,168.4800,170.6700,7116187
2025-01-23,ABNB,132.4000,133.6400,131.7750,133.2400,3968199
2025-01-23,ABT,118.0150,123.2300,117.7800,123.2200,13089363
2025-01-23,ACGL,93.4300,93.7364,92.8050,93.0200,1158883
2025-01-23,ACN,358.7000,363.3200,357.6543,363.2600,2111099
2025-01-23,ADBE,435.8800,437.7300,432.4900,437.2800,2716742
2025-01-23,ADI,221.8800,228.4300,221.5300,228.3500,2607991
2025-01-23,ADM,50.5200,50.9300,50.3101,50.6600,2278171
2025-01-23,ADP,296.2400,297.1800,293.6800,295.8000,1101951
2025-01-23,ADSK,297.6100,301.5000,297.5000,301.0800,1157580
2025-01-23,AEE,93.9000,94.1000,93.0700,93.3100,1138387
2025-01-23,AEP,98.2900,99.5000,97.3800,97.4700,4428051
2025-01-23,AES,11.1600,11.5750,11.0800,11.5300,14042739
2025-01-23,AFL,104.4100,105.0000,104.0000,104.4700,1651613
2025-01-23,AIG,74.7950,75.2099,74.5600,74.6000,3193133
2025-01-23,AIZ,207.1050,208.6700,206.7200,207.4000,420200
2025-01-23,AJG,292.6300,294.3600,287.5000,288.0000,1565326
2025-01-23,AKAM,95.2000,96.0500,93.4800,95.8900,1358028
2025-01-23,ALB,89.5000,90.9000,88.9000,89.8000,2775689
2025-01-23,ALGN,231.6300,235.5500,228.5700,234.8900,455074
2025-01-23,ALL,185.2500,188.0200,184.2100,184.6600,2241682
2025-01-23,ALLE,133.2300,133.4200,131.3700,133.2500,704271
2025-01-23,AMAT,190.1300,191.2000,187.7900,190.7000,6307345
2025-01-23,AMCR,45.9544,46.2851,45.6239,46.1433,2291588
2025-01-23,AMD,121.4250,123.7100,120.6300,123.0400,24921108
2025-01-23,AME,188.7400,191.1800,187.8000,190.4300,1487856
2025-01-23,AMGN,273.4400,278.0000,272.3200,277.8800,2496017
2025-01-23,AMP,560.6750,566.9200,560.2700,563.4100,296045
2025-01-23,AMT,185.2900,186.6200,183.3600,186.3900,1683990
2025-01-23,AMZN,234.1000,235.5200,231.5100,235.4200,26404364
2025-01-23,ANET,128.3400,129.2600,126.7200,129.1200,5866770
2025-01-23,AON,368.7100,368.7100,360.7500,364.6700,1443239
2025-01-23,AOS,71.2300,71.8500,70.2900,71.2700,1932605
2025-01-23,APA,23.6300,24.3300,23.3200,23.5100,8147922
2025-01-23,APD,320.0000,324.2000,314.2900,324.0000,2270044
2025-01-23,APH,77.9900,78.8200,76.6600,78.5500,9307876
2025-01-23,APO,168.2000,173.4900,168.1900,169.7500,3264956
2025-01-23,APTV,63.0750,64.6500,62.9500,63.9200,3456317
2025-01-23,ARE,100.7400,101.1000,99.1050,100.4500,1284003
2025-01-23,ATO,142.5950,142.9900,139.0300,139.5600,1247338
2025-01-23,AVB,214.9100,214.9100,211.2400,213.8000,592749
2025-01-23,AVGO,238.4100,240.4000,236.1200,240.2800,17653942
2025-01-23,AVY,190.1650,193.4400,189.6100,193.3600,675437
2025-01-23,AWK,121.1600,121.9000,120.6300,121.8100,1202112
2025-01-23,AXON,609.5900,614.6000,602.8071,613.3800,368644
2025-01-23,AXP,324.2000,326.2750,321.9903,325.8700,3935820
2025-01-23,AZO,3333.3150,3376.7500,3311.6501,3373.5700,103125
2025-01-23,BA,174.0000,178.6699,173.7500,178.5000,7097348
2025-01-23,BAC,46.0500,46.8900,46.0450,46.3900,35324065
2025-01-23,BALL,54.4500,55.2400,54.2000,55.1800,2334066
2025-01-23,BAX,31.9200,32.5800,31.7850,32.4500,4224365
2025-01-23,BBY,83.9200,85.6800,83.6700,85.6300,1863082
2025-01-23,BDX,239.1600,240.8550,237.2400,240.4700,1357387
2025-01-23,BG,78.1800,79.3100,77.9000,78.6700,969063
2025-01-23,BIIB,143.1400,143.7700,139.8295,143.6700,1466135
2025-01-23,BK,84.4000,85.5500,84.1200,84.7300,4041643
2025-01-23,BKNG,4620.6500,4822.4500,4609.0500,4818.1400,402327
2025-01-23,BKR,45.8800,46.2500,45.3450,45.6600,6010226
2025-01-23,BLDR,166.0600,169.4950,165.6900,168.1200,1118887
2025-01-23,BLK,998.5190,1012.2800,995.3910,1012.2000,648976
2025-01-23,BMY,57.1100,59.2500,57.0200,59.1400,14504335
2025-01-23,BR,234.7450,237.1100,234.0600,236.7600,443102
2025-01-23,BRO,105.6800,105.6800,103.5600,105.2300,1595462
2025-01-23,BSX,100.4800,101.7500,99.7500,101.6400,7223578
2025-01-23,BX,182.4750,185.6385,182.4700,185.5200,2147199
2025-01-23,BXP,72.6600,72.8350,70.5900,71.8600,1074549
2025-01-23,C,82.0000,82.7700,81.8001,81.9800,14435224
2025-01-23,CAG,25.3500,25.4250,25.0550,25.3400,4793906
2025-01-23,CAH,128.6800,129.6800,127.3100,129.3000,1531418
2025-01-23,CARR,70.1500,70.3000,69.7200,69.8800,7828126
2025-01-23,CAT,397.5250,409.5900,397.2700,406.4000,2587401
2025-01-23,CB,268.4300,269.0400,264.6200,266.5000,1720502
2025-01-23,CBOE,198.2150,202.2500,197.1000,201.6100,840618
2025-01-23,CBRE,139.0100,141.3500,138.7400,141.0200,1668350
2025-01-23,CCI,88.4500,88.7600,87.1001,88.6400,2284393
2025-01-23,CCL,25.2500,25.6500,24.9500,25.6100,15381939
2025-01-23,CDNS,319.0000,324.5700,318.0000,324.5200,1442461
2025-01-23,CDW,193.6900,198.1100,192.5100,197.4900,1319134
2025-01-23,CEG,333.1300,352.0000,333.0000,346.2200,4853539
2025-01-23,CF,93.8650,95.5950,93.5350,95.2400,1393963
2025-01-23,CFG,47.2700,47.8050,47.1800,47.3400,3845654
2025-01-23,CHD,106.3000,106.6500,105.0100,106.2900,1584207
2025-01-23,CHRW,106.2200,107.0600,104.8800,107.0000,1016000
2025-01-23,CHTR,354.8700,360.0000,351.0350,359.9600,1225761
2025-01-23,CI,291.4500,296.6000,288.6700,294.9900,1693119
2025-01-23,CINF,137.5900,138.6250,135.9500,136.0700,771755
2025-01-23,CL,87.5850,88.2600,86.9100,87.9100,6586210
2025-01-23,CLX,158.7500,161.1700,158.2100,160.8200,963470
2025-01-23,CMCSA,33.9415,34.1829,33.6137,34.1237,19182305
2025-01-23,CME,232.5300,234.3900,230.9600,233.3800,2396819
2025-01-23,CMG,55.7000,57.7700,55.6400,57.5600,12444571
2025-01-23,CMI,365.7650,369.4800,364.2800,368.9100,1046561
2025-01-23,CMS,66.4500,66.8800,65.1000,65.8600,3509580
2025-01-23,CNC,64.9400,65.7500,63.5650,65.1200,4276646
2025-01-23,CNP,32.3400,32.5800,32.2300,32.4400,3352988
2025-01-23,COF,202.4650,207.2400,200.8900,204.0300,5093951
2025-01-23,COIN,289.7350,303.5600,287.9000,296.0100,11534819
2025-01-23,COO,95.0900,95.8550,94.0150,95.6800,983082
2025-01-23,COP,104.1250,105.4800,103.6300,103.9900,5734192
2025-01-23,COR,247.8900,249.0900,246.0200,247.9400,1171914
2025-01-23,COST,941.6900,943.3900,936.4850,942.1600,1352440
2025-01-23,CPAY,374.1450,377.8100,373.5400,377.3700,324198
2025-01-23,CPB,38.2000,38.7200,37.9900,38.5900,3056282
2025-01-23,CPRT,57.6600,57.7150,57.0200,57.6100,2586041
2025-01-23,CPT,110.9500,110.9500,108.8000,110.0100,914680
2025-01-23,CRL,168.9800,169.0050,164.0200,166.8600,970886
2025-01-23,CRWD,376.8100,377.9500,371.8400,377.7000,2378997
2025-01-23,CSCO,61.8000,62.3150,61.3801,62.2300,14212046
2025-01-23,CSGP,73.6000,74.9500,73.1600,74.3800,2135251
2025-01-23,CSX,33.8800,34.1000,33.4750,33.6700,17405681
2025-01-23,CTAS,198.5300,198.7800,196.9350,197.8000,1114217
2025-01-23,CTRA,29.4050,29.5900,29.1500,29.2300,7199618
2025-01-23,CTSH,79.0200,79.9400,78.4201,79.6800,2182568
2025-01-23,CTVA,62.4400,64.2300,62.3000,64.1900,3415935
2025-01-23,CVS,53.5200,54.6100,52.6900,53.8200,13422123
2025-01-23,CVX,157.6300,157.9400,155.6200,156.0100,5979808
2025-01-23,CZR,33.7600,34.4000,33.6100,34.1500,2856806
2025-01-23,DAY,69.6800,70.1400,69.2650,70.0000,1356281
2025-01-23,DDOG,142.3000,144.1650,139.4101,140.2000,3806382
2025-01-23,DHR,245.0900,245.8500,241.8003,245.6600,2512460
2025-01-23,DRI,185.2400,186.4400,183.5450,186.1700,968022
2025-01-23,DVA,169.9100,170.0700,167.5700,169.9000,411509
2025-01-23,ED,91.0850,91.4400,90.3450,90.7600,1649741
2025-01-23,GLW,53.8100,54.5300,53.7200,53.9800,5935088
2025-01-23,GOOG,199.9800,201.9400,196.8200,199.5800,15170838
2025-01-23,GOOGL,198.1400,200.3000,195.2000,197.9800,26951357
2025-01-23,KMX,78.4500,82.0300,78.4200,81.9900,2270780
2025-01-23,KO,61.8000,61.9800,61.3700,61.5300,16528423
2025-01-23,LNT,59.0200,59.2100,58.5500,58.6900,1429737
2025-01-23,MMM,149.4500,150.4600,148.4103,149.6300,4439380
2025-01-23,MO,50.8200,51.3900,50.7700,51.2100,6539822
2025-01-23,SCHW,80.0000,82.1300,79.8500,82.0800,8861395
2025-01-23,STZ,179.5500,179.6650,176.9300,179.5000,2562843
2025-01-23,T,22.3400,22.6600,22.2200,22.5300,32125222
2025-01-23,TECH,79.1300,79.1300,74.4500,76.9100,1328414
2025-01-23,XYZ,87.1100,88.5600,86.4700,87.8000,4899219
2025-01-24,A,152.1500,152.7700,150.7800,151.4400,1844887
2025-01-24,AAPL,223.7680,224.6140,220.4130,221.7770,54945292
2025-01-24,ABBV,169.8850,171.1100,169.2500,170.3000,5584924
2025-01-24,ABNB,132.6100,132.7200,126.7200,127.0900,6966883
2025-01-24,ABT,122.5900,125.6700,122.1800,125.0300,9960512
2025-01-24,ACGL,92.9700,93.5505,92.0000,92.7600,1334613
2025-01-24,ACN,361.2300,364.0000,360.1500,362.4100,1827829
2025-01-24,ADBE,437.2800,441.8799,434.7300,435.3800,2631804
2025-01-24,ADI,224.6200,226.0400,217.1300,217.3700,3929413
2025-01-24,ADM,50.5800,50.9300,50.2200,50.5100,2737407
2025-01-24,ADP,293.7200,298.3000,293.2400,297.1000,1205968
2025-01-24,ADSK,301.1800,302.5500,300.1300,300.8300,764142
2025-01-24,AEE,93.1800,94.2500,92.7900,94.1200,743578
2025-01-24,AEP,97.0800,98.5000,97.0500,98.1800,2140389
2025-01-24,AES,11.5800,11.8400,11.5700,11.6000,12143929
2025-01-24,AFL,104.0000,105.3800,104.0000,104.9100,1237222
2025-01-24,AIG,74.4500,74.8100,73.3550,73.7800,3628251
2025-01-24,AIZ,207.9300,211.2100,206.7400,210.9000,317499
2025-01-24,AJG,288.0450,289.9300,286.7800,289.5100,2030433
2025-01-24,AKAM,96.1400,97.7700,95.8659,97.7000,1805752
2025-01-24,ALB,90.8400,91.4100,88.4700,88.7600,2297499
2025-01-24,ALGN,232.7700,234.3947,226.1200,233.3000,508657
2025-01-24,ALL,185.0200,186.5000,183.9000,186.0700,1215540
2025-01-24,ALLE,133.5550,133.7450,132.2000,132.5300,603817
2025-01-24,AMAT,190.8900,191.2750,185.6100,186.7500,6088398
2025-01-24,AMCR,46.2377,46.3795,45.9544,46.0962,2826806
2025-01-24,AMD,124.5500,125.2500,122.2300,122.8400,31570300
2025-01-24,AME,190.3100,190.7100,187.4900,187.9800,1314209
2025-01-24,AMGN,276.2600,277.3625,273.5000,275.4200,2008793
2025-01-24,AMP,561.8100,568.0099,559.3500,563.5800,367682
2025-01-24,AMT,185.7300,186.9500,184.8900,185.0800,1218209
2025-01-24,AMZN,234.5000,236.4000,232.9300,234.8500,25890738
2025-01-24,ANET,133.3100,133.5750,128.4000,129.1700,7969105
2025-01-24,AON,364.1050,369.3500,363.1900,369.1600,1055176
2025-01-24,AOS,71.1200,71.3400,70.4000,70.5700,1458460
